Referencia,FechaAlta,Tipo,Operación,Ciudad,Superficie,Precio Venta,Fecha Venta,Vendedor,Estatus,Días para Vender
1603,12/17/16,Casa,Alquiler,Cancún,154,814968 ,11/26/18,María,Vendida,709
1605,12/17/16,Estacionamiento,Alquiler,Monterrey,57,387828 ,3/25/18,Luisa,Vendida,463
1606,12/17/16,Terreno,Alquiler,Tijuana,147,907137 ,6/19/18,Jesús,Vendida,549
1608,12/18/16,Local,Alquiler,Cancún,207,1395387 ,5/18/18,Luisa,Vendida,516
1610,12/20/16,Industrial,Alquiler,Tijuana,238,2136288 ,9/1/18,María,Vendida,620
1612,12/20/16,Local,Alquiler,Monterrey,49,425565 ,5/6/18,Joaquín,Vendida,502
1614,12/21/16,Terreno,Alquiler,Tijuana,243,2390634 ,6/26/18,Luisa,Vendida,552
1617,12/21/16,Oficina,Alquiler,Tijuana,190,940500 ,12/11/18,Joaquín,Vendida,720
1618,12/21/16,Estacionamiento,Alquiler,Monterrey,139,875978 ,5/4/18,Jesús,Vendida,499
1619,12/22/16,Industrial,Alquiler,Monterrey,210,1770930 ,4/20/18,María,Vendida,484
1621,12/22/16,Terreno,Alquiler,Cancún,203,2021880 ,4/29/18,Joaquín,Vendida,493
1626,12/23/16,Local,Alquiler,Tijuana,267,2263626 ,7/4/18,Pedro,Vendida,558
1634,12/26/16,Departamento,Alquiler,Cancún,300,1432500 ,6/21/18,María,Vendida,542
1635,12/26/16,Oficina,Alquiler,Tijuana,56,296856 ,6/6/18,María,Vendida,527
1636,12/26/16,Industrial,Alquiler,Ciudad de México,142,629628 ,4/20/18,Luisa,Vendida,480
1638,12/27/16,Oficina,Alquiler,Tijuana,54,402462 ,10/6/18,Pedro,Vendida,648
1639,12/27/16,Casa,Alquiler,Tijuana,221,1401361 ,3/30/18,Jesús,Vendida,458
1640,12/27/16,Estacionamiento,Alquiler,Cancún,137,927627 ,12/5/18,Pedro,Vendida,708
1644,12/30/16,Casa,Alquiler,Ciudad de México,137,740211 ,12/12/18,Pedro,Vendida,712
1645,12/30/16,Oficina,Alquiler,Monterrey,227,2029607 ,10/20/18,Carmen,Vendida,659
1647,12/31/16,Casa,Alquiler,Monterrey,284,2815292 ,12/7/18,Jesús,Vendida,706
1648,12/31/16,Estacionamiento,Alquiler,Tijuana,202,1329968 ,10/22/18,María,Vendida,660
1650,1/1/17,Estacionamiento,Alquiler,Cancún,204,1347420 ,7/13/18,Jesús,Vendida,558
1651,1/1/17,Departamento,Alquiler,Ciudad de México,80,322960 ,12/28/18,Pedro,Vendida,726
1652,1/1/17,Oficina,Alquiler,Ciudad de México,150,873000 ,12/17/18,Jesús,Vendida,715
1655,1/2/17,Casa,Alquiler,Monterrey,271,2471249 ,4/4/18,Joaquín,Vendida,457
1656,1/2/17,Local,Alquiler,Ciudad de México,277,1499678 ,11/3/18,Luisa,Vendida,670
1657,1/3/17,Oficina,Alquiler,Tijuana,216,1109808 ,6/24/18,Joaquín,Vendida,537
1660,1/3/17,Local,Alquiler,Tijuana,179,1176209 ,6/29/18,Carmen,Vendida,542
1661,1/3/17,Casa,Alquiler,Tijuana,229,2219468 ,7/12/18,Luisa,Vendida,555
1664,1/3/17,Casa,Alquiler,Monterrey,155,1247750 ,9/11/18,María,Vendida,616
1665,1/5/17,Casa,Alquiler,Monterrey,163,761047 ,10/16/18,Luisa,Vendida,649
1669,1/6/17,Local,Alquiler,Tijuana,283,2107784 ,4/19/18,María,Vendida,468
1671,1/7/17,Oficina,Alquiler,Ciudad de México,207,2014110 ,11/1/18,Joaquín,Vendida,663
1674,1/8/17,Casa,Alquiler,Monterrey,280,2346400 ,5/7/18,María,Vendida,484
1675,1/8/17,Terreno,Alquiler,Ciudad de México,107,567742 ,9/19/18,Jesús,Vendida,619
1676,1/9/17,Departamento,Alquiler,Cancún,194,1792560 ,5/5/18,Joaquín,Vendida,481
1677,1/9/17,Industrial,Alquiler,Monterrey,256,2331648 ,11/26/18,Luisa,Vendida,686
1678,1/9/17,Departamento,Alquiler,Tijuana,249,2053005 ,7/24/18,Luisa,Vendida,561
1681,1/10/17,Casa,Alquiler,Tijuana,180,1741320 ,6/8/18,María,Vendida,514
1683,1/11/17,Industrial,Alquiler,Monterrey,68,386036 ,10/14/18,Jesús,Vendida,641
1686,1/11/17,Industrial,Alquiler,Tijuana,271,1196465 ,8/5/18,Jesús,Vendida,571
1687,1/12/18,Departamento,Alquiler,Monterrey,289,2462280 ,1/5/19,Jesús,Vendida,358
1688,1/12/17,Industrial,Alquiler,Tijuana,54,419256 ,11/30/18,María,Vendida,687
1689,1/13/17,Industrial,Alquiler,Cancún,122,1184376 ,10/3/18,Luisa,Vendida,628
1690,1/13/17,Oficina,Alquiler,Tijuana,98,738430 ,12/28/18,Luisa,Vendida,714
1693,1/13/17,Local,Alquiler,Ciudad de México,54,466722 ,5/21/18,Jesús,Vendida,493
1695,1/14/17,Industrial,Alquiler,Tijuana,144,1331856 ,12/19/18,Luisa,Vendida,704
1697,1/14/17,Local,Alquiler,Monterrey,165,1461570 ,10/17/18,Carmen,Vendida,641
1698,1/14/17,Oficina,Alquiler,Ciudad de México,129,562827 ,11/16/18,Joaquín,Vendida,671
1699,1/14/17,Local,Alquiler,Ciudad de México,255,2494410 ,11/22/18,Luisa,Vendida,677
1700,1/15/17,Oficina,Alquiler,Tijuana,199,1685132 ,11/7/18,Joaquín,Vendida,661
1702,1/15/17,Oficina,Alquiler,Ciudad de México,272,2487712 ,4/25/18,Carmen,Vendida,465
1708,1/17/17,Industrial,Alquiler,Ciudad de México,246,2398008 ,5/22/18,Jesús,Vendida,490
1709,1/17/17,Oficina,Alquiler,Tijuana,123,609342 ,5/10/18,Carmen,Vendida,478
1710,1/17/17,Industrial,Alquiler,Tijuana,221,1411969 ,7/26/18,Pedro,Vendida,555
1713,1/19/17,Departamento,Alquiler,Cancún,114,938562 ,6/16/18,María,Vendida,513
1715,1/19/17,Estacionamiento,Alquiler,Monterrey,188,1422220 ,7/20/18,María,Vendida,547
1717,1/20/17,Local,Alquiler,Monterrey,256,1428480 ,6/26/18,Pedro,Vendida,522
1718,1/20/17,Estacionamiento,Alquiler,Tijuana,265,2119735 ,10/15/18,Pedro,Vendida,633
1720,1/21/17,Terreno,Alquiler,Cancún,41,255061 ,12/15/18,Pedro,Vendida,693
1721,1/21/17,Terreno,Alquiler,Ciudad de México,178,1104846 ,6/8/18,Jesús,Vendida,503
1724,1/23/17,Industrial,Alquiler,Cancún,293,1182841 ,6/15/18,María,Vendida,508
1725,1/23/17,Casa,Alquiler,Monterrey,154,1427118 ,10/3/18,Pedro,Vendida,618
1727,1/23/17,Local,Alquiler,Ciudad de México,137,831316 ,11/11/18,Jesús,Vendida,657
1728,1/23/18,Local,Alquiler,Cancún,190,1469460 ,1/10/19,Carmen,Vendida,352
1729,1/24/17,Oficina,Alquiler,Monterrey,123,1133199 ,9/23/18,Luisa,Vendida,607
1734,1/25/17,Casa,Alquiler,Cancún,229,1447509 ,4/29/18,Joaquín,Vendida,459
1736,1/25/17,Oficina,Alquiler,Ciudad de México,237,1438827 ,5/12/18,Pedro,Vendida,472
1737,1/25/17,Estacionamiento,Alquiler,Cancún,212,1440540 ,10/10/18,Jesús,Vendida,623
1741,1/26/17,Terreno,Alquiler,Tijuana,273,1528254 ,6/15/18,Pedro,Vendida,505
1745,1/27/17,Oficina,Alquiler,Ciudad de México,136,656744 ,5/15/18,Luisa,Vendida,473
1746,1/28/17,Casa,Alquiler,Cancún,254,1713992 ,7/8/18,Pedro,Vendida,526
1747,1/28/17,Estacionamiento,Alquiler,Cancún,294,1355046 ,10/2/18,Jesús,Vendida,612
1748,1/29/18,Terreno,Alquiler,Ciudad de México,95,748790 ,1/8/19,Luisa,Vendida,344
1750,1/29/17,Terreno,Alquiler,Monterrey,98,509600 ,11/10/18,Pedro,Vendida,650
1751,1/30/17,Oficina,Alquiler,Monterrey,75,378900 ,12/16/18,Carmen,Vendida,685
1752,1/30/17,Industrial,Alquiler,Cancún,169,810186 ,12/5/18,Joaquín,Vendida,674
1753,1/30/17,Oficina,Alquiler,Monterrey,123,757434 ,8/23/18,Pedro,Vendida,570
1760,2/2/17,Casa,Alquiler,Tijuana,234,1286766 ,10/12/18,Luisa,Vendida,617
1762,2/2/17,Oficina,Alquiler,Cancún,288,1820448 ,11/13/18,Joaquín,Vendida,649
1763,2/3/17,Terreno,Alquiler,Cancún,210,1482810 ,11/23/18,Carmen,Vendida,658
1766,2/4/17,Industrial,Alquiler,Cancún,283,1709037 ,7/14/18,Carmen,Vendida,525
1770,2/5/17,Industrial,Alquiler,Ciudad de México,129,1140876 ,7/2/18,Pedro,Vendida,512
1771,2/5/17,Departamento,Alquiler,Ciudad de México,194,1315126 ,9/11/18,Luisa,Vendida,583
1772,2/6/17,Industrial,Alquiler,Ciudad de México,65,272545 ,6/23/18,Carmen,Vendida,502
1773,2/6/18,Terreno,Alquiler,Cancún,88,808192 ,1/17/19,Carmen,Vendida,345
1774,2/6/18,Estacionamiento,Alquiler,Cancún,124,536672 ,1/30/19,María,Vendida,358
1775,2/7/17,Departamento,Alquiler,Cancún,218,1677728 ,5/19/18,Pedro,Vendida,466
1779,2/7/17,Oficina,Alquiler,Cancún,206,1747292 ,6/11/18,Carmen,Vendida,489
1780,2/8/17,Oficina,Alquiler,Tijuana,142,693244 ,9/19/18,Jesús,Vendida,588
1781,2/8/17,Industrial,Alquiler,Tijuana,211,1155436 ,12/27/18,Pedro,Vendida,687
1786,2/9/17,Industrial,Alquiler,Monterrey,252,1949220 ,10/20/18,Carmen,Vendida,618
1787,2/9/17,Industrial,Alquiler,Cancún,259,1627556 ,5/30/18,María,Vendida,475
1791,2/12/17,Departamento,Alquiler,Cancún,118,734786 ,7/19/18,Joaquín,Vendida,522
1793,2/12/17,Departamento,Alquiler,Tijuana,184,864248 ,7/18/18,María,Vendida,521
1794,2/12/17,Departamento,Alquiler,Ciudad de México,141,1401822 ,5/29/18,María,Vendida,471
1797,2/14/18,Estacionamiento,Alquiler,Monterrey,131,1163542 ,1/18/19,Luisa,Vendida,338
1799,2/15/17,Departamento,Alquiler,Cancún,84,481992 ,7/28/18,Jesús,Vendida,528
1801,2/15/17,Estacionamiento,Alquiler,Cancún,132,973764 ,5/19/18,Joaquín,Vendida,458
1802,2/16/18,Industrial,Alquiler,Tijuana,114,636918 ,1/10/19,Luisa,Vendida,328
1803,2/16/17,Industrial,Alquiler,Ciudad de México,201,1733022 ,9/8/18,Pedro,Vendida,569
1806,2/16/17,Casa,Alquiler,Ciudad de México,117,561132 ,10/8/18,Luisa,Vendida,599
1807,2/16/17,Terreno,Alquiler,Cancún,276,1302720 ,11/9/18,María,Vendida,631
1808,2/17/17,Terreno,Alquiler,Tijuana,78,366132 ,11/20/18,Jesús,Vendida,641
1811,2/17/17,Departamento,Alquiler,Cancún,101,673670 ,7/5/18,Pedro,Vendida,503
1815,2/18/17,Terreno,Alquiler,Cancún,107,839522 ,8/11/18,Luisa,Vendida,539
1816,2/18/17,Local,Alquiler,Monterrey,88,770968 ,10/27/18,Luisa,Vendida,616
1817,2/20/17,Estacionamiento,Alquiler,Tijuana,228,1815336 ,6/10/18,Jesús,Vendida,475
1818,2/20/17,Industrial,Alquiler,Cancún,71,342078 ,12/28/18,Pedro,Vendida,676
1822,2/20/17,Casa,Alquiler,Cancún,88,544896 ,12/8/18,Carmen,Vendida,656
1824,2/21/17,Estacionamiento,Alquiler,Tijuana,260,2470000 ,5/27/18,Luisa,Vendida,460
1825,2/21/17,Local,Alquiler,Cancún,154,1109262 ,6/6/18,Carmen,Vendida,470
1827,2/22/17,Oficina,Alquiler,Tijuana,64,319616 ,7/6/18,Carmen,Vendida,499
1832,2/24/18,Industrial,Alquiler,Tijuana,257,1598283 ,2/3/19,Luisa,Vendida,344
1834,2/24/17,Casa,Alquiler,Cancún,78,443976 ,7/17/18,Jesús,Vendida,508
1835,2/27/17,Industrial,Alquiler,Cancún,81,788697 ,8/18/18,Luisa,Vendida,537
1841,3/1/17,Local,Alquiler,Ciudad de México,240,1706400 ,8/29/18,Pedro,Vendida,546
1844,3/2/18,Terreno,Alquiler,Monterrey,97,493924 ,1/21/19,Luisa,Vendida,325
1846,3/2/17,Terreno,Alquiler,Ciudad de México,141,659316 ,10/14/18,Luisa,Vendida,591
1847,3/3/18,Casa,Alquiler,Monterrey,125,657500 ,3/2/19,Carmen,Vendida,364
1849,3/3/17,Casa,Alquiler,Tijuana,243,1918728 ,7/26/18,Luisa,Vendida,510
1850,3/3/18,Oficina,Alquiler,Ciudad de México,74,697746 ,1/11/19,Carmen,Vendida,314
1851,3/4/17,Terreno,Alquiler,Ciudad de México,48,348720 ,11/26/18,Luisa,Vendida,632
1852,3/4/18,Estacionamiento,Alquiler,Monterrey,269,1908286 ,1/29/19,Jesús,Vendida,331
1854,3/4/17,Departamento,Alquiler,Monterrey,99,927927 ,9/4/18,María,Vendida,549
1857,3/5/17,Oficina,Alquiler,Monterrey,177,980934 ,9/11/18,Luisa,Vendida,555
1860,3/6/18,Local,Alquiler,Ciudad de México,126,1177722 ,2/14/19,Pedro,Vendida,345
1861,3/6/17,Local,Alquiler,Monterrey,143,1205347 ,12/22/18,María,Vendida,656
1862,3/7/17,Industrial,Alquiler,Monterrey,223,1510825 ,6/19/18,Luisa,Vendida,469
1864,3/7/17,Terreno,Alquiler,Monterrey,162,1202850 ,11/30/18,Pedro,Vendida,633
1865,3/8/17,Oficina,Alquiler,Tijuana,177,1191033 ,6/27/18,Carmen,Vendida,476
1869,3/8/18,Casa,Alquiler,Ciudad de México,217,1659833 ,3/1/19,Luisa,Vendida,358
1870,3/9/17,Oficina,Alquiler,Cancún,272,1705712 ,6/19/18,Joaquín,Vendida,467
1872,3/11/17,Terreno,Alquiler,Monterrey,258,1930614 ,7/7/18,Joaquín,Vendida,483
1874,3/11/17,Departamento,Alquiler,Tijuana,45,446940 ,7/17/18,Pedro,Vendida,493
1875,3/12/17,Casa,Alquiler,Monterrey,150,1159650 ,9/22/18,Joaquín,Vendida,559
1876,3/13/18,Estacionamiento,Alquiler,Tijuana,182,1489124 ,2/22/19,Pedro,Vendida,346
1877,3/13/17,Industrial,Alquiler,Monterrey,240,2175360 ,9/7/18,Luisa,Vendida,543
1878,3/13/17,Industrial,Alquiler,Cancún,214,1331936 ,12/4/18,Joaquín,Vendida,631
1881,3/14/17,Industrial,Alquiler,Tijuana,63,343602 ,10/16/18,Carmen,Vendida,581
1882,3/15/17,Casa,Alquiler,Monterrey,283,1219730 ,7/26/18,Pedro,Vendida,498
1885,3/16/18,Oficina,Alquiler,Cancún,87,603780 ,3/7/19,Joaquín,Vendida,356
1886,3/16/17,Oficina,Alquiler,Ciudad de México,178,1171418 ,12/5/18,María,Vendida,629
1887,3/17/17,Industrial,Alquiler,Tijuana,121,764115 ,11/19/18,Joaquín,Vendida,612
1888,3/17/18,Departamento,Alquiler,Monterrey,196,1611708 ,1/8/19,Jesús,Vendida,297
1889,3/18/17,Estacionamiento,Alquiler,Tijuana,60,358620 ,11/26/18,María,Vendida,618
1890,3/19/18,Oficina,Alquiler,Monterrey,286,1413698 ,3/15/19,Carmen,Vendida,361
1891,3/19/18,Oficina,Alquiler,Tijuana,83,743265 ,1/3/19,Joaquín,Vendida,290
1892,3/20/17,Industrial,Alquiler,Ciudad de México,93,435333 ,10/19/18,Jesús,Vendida,578
1894,3/20/17,Casa,Alquiler,Cancún,220,1550780 ,10/21/18,Carmen,Vendida,580
1895,3/20/17,Industrial,Alquiler,Ciudad de México,274,1456858 ,7/28/18,Pedro,Vendida,495
1896,3/21/18,Local,Alquiler,Cancún,149,948832 ,1/14/19,Joaquín,Vendida,299
1899,3/21/18,Estacionamiento,Alquiler,Monterrey,97,885998 ,1/31/19,Carmen,Vendida,316
1902,3/23/17,Local,Alquiler,Monterrey,225,1501650 ,6/22/18,Jesús,Vendida,456
1903,3/24/17,Local,Alquiler,Cancún,191,926350 ,9/22/18,Carmen,Vendida,547
1904,3/25/17,Departamento,Alquiler,Cancún,150,1396200 ,7/31/18,Pedro,Vendida,493
1905,3/26/18,Estacionamiento,Alquiler,Ciudad de México,114,978120 ,1/19/19,María,Vendida,299
1907,3/26/18,Casa,Alquiler,Tijuana,235,2145315 ,2/9/19,Joaquín,Vendida,320
1909,3/26/18,Oficina,Alquiler,Cancún,294,2427558 ,1/30/19,Pedro,Vendida,310
1911,3/28/18,Estacionamiento,Alquiler,Cancún,290,1442460 ,1/28/19,Carmen,Vendida,306
1912,3/28/18,Terreno,Alquiler,Tijuana,254,1558036 ,3/15/19,María,Vendida,352
1914,3/29/17,Oficina,Alquiler,Monterrey,42,238014 ,9/4/18,Pedro,Vendida,524
1915,3/29/17,Local,Alquiler,Monterrey,70,433370 ,9/20/18,María,Vendida,540
1927,4/1/17,Casa,Alquiler,Cancún,118,746940 ,11/25/18,Jesús,Vendida,603
1928,4/1/17,Casa,Alquiler,Ciudad de México,164,771292 ,9/22/18,Joaquín,Vendida,539
1930,4/2/17,Industrial,Alquiler,Monterrey,41,403727 ,12/26/18,Jesús,Vendida,633
1932,4/2/17,Casa,Alquiler,Cancún,190,1760920 ,10/22/18,Jesús,Vendida,568
1933,4/3/17,Terreno,Alquiler,Cancún,123,978588 ,8/9/18,Jesús,Vendida,493
1934,4/3/17,Industrial,Alquiler,Monterrey,79,595660 ,9/3/18,Pedro,Vendida,518
1936,4/4/18,Casa,Alquiler,Tijuana,180,1071720 ,3/31/19,Carmen,Vendida,361
1938,4/5/17,Local,Alquiler,Cancún,154,1405404 ,9/8/18,María,Vendida,521
1939,4/5/17,Local,Alquiler,Ciudad de México,261,2598516 ,8/29/18,Carmen,Vendida,511
1942,4/6/17,Terreno,Alquiler,Monterrey,80,770800 ,11/2/18,Pedro,Vendida,575
1943,4/7/17,Estacionamiento,Alquiler,Monterrey,261,1189377 ,9/19/18,Jesús,Vendida,530
1944,4/7/18,Terreno,Alquiler,Monterrey,82,418610 ,3/3/19,Joaquín,Vendida,330
1945,4/7/17,Terreno,Alquiler,Tijuana,234,1475136 ,9/18/18,Carmen,Vendida,529
1946,4/7/17,Local,Alquiler,Ciudad de México,84,412272 ,11/8/18,Luisa,Vendida,580
1951,4/9/18,Oficina,Alquiler,Cancún,113,704894 ,1/27/19,Carmen,Vendida,293
1952,4/9/17,Casa,Alquiler,Cancún,58,407044 ,8/29/18,Jesús,Vendida,507
1953,4/9/18,Casa,Alquiler,Tijuana,45,402885 ,3/28/19,Joaquín,Vendida,353
1956,4/10/17,Estacionamiento,Alquiler,Tijuana,89,711199 ,8/21/18,Carmen,Vendida,498
1959,4/11/18,Local,Alquiler,Tijuana,130,1276600 ,1/4/19,María,Vendida,268
1961,4/12/18,Estacionamiento,Alquiler,Cancún,124,1026596 ,3/28/19,Carmen,Vendida,350
1967,4/14/18,Industrial,Alquiler,Tijuana,189,1192401 ,3/20/19,Carmen,Vendida,340
1969,4/15/18,Industrial,Alquiler,Monterrey,154,960960 ,3/23/19,Jesús,Vendida,342
1974,4/18/18,Departamento,Alquiler,Ciudad de México,166,971100 ,3/2/19,Luisa,Vendida,318
1975,4/20/17,Oficina,Alquiler,Monterrey,120,1085160 ,8/14/18,Luisa,Vendida,481
1976,4/20/18,Oficina,Alquiler,Tijuana,89,673552 ,1/21/19,Luisa,Vendida,276
1979,4/21/17,Terreno,Alquiler,Ciudad de México,121,652190 ,12/9/18,Luisa,Vendida,597
1982,4/22/17,Estacionamiento,Alquiler,Ciudad de México,94,559206 ,9/23/18,Joaquín,Vendida,519
1985,4/22/18,Terreno,Alquiler,Ciudad de México,48,224304 ,2/11/19,Luisa,Vendida,295
1988,4/23/17,Industrial,Alquiler,Monterrey,75,622200 ,11/26/18,María,Vendida,582
1990,4/25/18,Terreno,Alquiler,Monterrey,193,1363352 ,4/2/19,Carmen,Vendida,342
1991,4/25/18,Departamento,Alquiler,Cancún,212,1203524 ,4/14/19,Luisa,Vendida,354
1993,4/26/18,Industrial,Alquiler,Cancún,187,1359677 ,2/12/19,Pedro,Vendida,292
1994,4/27/17,Estacionamiento,Alquiler,Cancún,286,2398682 ,8/6/18,Joaquín,Vendida,466
1995,4/28/18,Estacionamiento,Alquiler,Monterrey,70,533680 ,1/9/19,María,Vendida,256
1996,4/28/17,Local,Alquiler,Cancún,279,1794807 ,11/18/18,Luisa,Vendida,569
1997,4/28/17,Estacionamiento,Alquiler,Cancún,270,1716390 ,11/22/18,Jesús,Vendida,573
2000,4/29/17,Departamento,Alquiler,Ciudad de México,69,464577 ,9/20/18,Joaquín,Vendida,509
2001,4/29/18,Departamento,Alquiler,Ciudad de México,132,580800 ,3/13/19,Joaquín,Vendida,318
2003,4/30/17,Local,Alquiler,Monterrey,220,1548800 ,10/4/18,María,Vendida,522
2007,5/1/17,Casa,Alquiler,Cancún,296,2813776 ,10/22/18,Luisa,Vendida,539
2008,5/1/18,Estacionamiento,Alquiler,Monterrey,123,984369 ,3/23/19,Pedro,Vendida,326
2011,5/2/17,Departamento,Alquiler,Cancún,238,1953742 ,12/19/18,Joaquín,Vendida,596
2014,5/3/18,Industrial,Alquiler,Monterrey,250,1002500 ,1/16/19,Carmen,Vendida,258
2016,5/3/18,Industrial,Alquiler,Tijuana,188,1769644 ,2/23/19,Carmen,Vendida,296
2017,5/3/18,Departamento,Alquiler,Ciudad de México,144,1211184 ,2/27/19,María,Vendida,300
2020,5/5/18,Local,Alquiler,Monterrey,250,2281250 ,3/8/19,Luisa,Vendida,307
2022,5/8/18,Casa,Alquiler,Tijuana,257,1591344 ,1/19/19,Luisa,Vendida,256
2024,5/9/17,Departamento,Alquiler,Cancún,283,2072692 ,10/2/18,Carmen,Vendida,511
2026,5/10/17,Departamento,Alquiler,Cancún,300,2585100 ,10/15/18,Luisa,Vendida,523
2028,5/12/18,Estacionamiento,Alquiler,Tijuana,236,2001280 ,3/4/19,Jesús,Vendida,296
2029,5/12/17,Estacionamiento,Alquiler,Cancún,92,506184 ,12/29/18,María,Vendida,596
2031,5/12/18,Terreno,Alquiler,Ciudad de México,104,831896 ,2/22/19,Pedro,Vendida,286
2033,5/13/17,Terreno,Alquiler,Ciudad de México,86,360942 ,11/17/18,Jesús,Vendida,553
2034,5/13/17,Oficina,Alquiler,Ciudad de México,275,1819950 ,11/11/18,Luisa,Vendida,547
2036,5/14/18,Estacionamiento,Alquiler,Tijuana,210,1371720 ,3/26/19,Pedro,Vendida,316
2037,5/14/17,Terreno,Alquiler,Cancún,197,1840571 ,10/10/18,Luisa,Vendida,514
2039,5/14/17,Departamento,Alquiler,Cancún,199,817094 ,10/12/18,María,Vendida,516
2040,5/14/17,Terreno,Alquiler,Ciudad de México,195,1790490 ,12/16/18,Carmen,Vendida,581
2043,5/16/18,Local,Alquiler,Monterrey,277,1802993 ,3/1/19,Joaquín,Vendida,289
2044,5/16/17,Terreno,Alquiler,Cancún,123,499380 ,8/17/18,Joaquín,Vendida,458
2045,5/16/17,Oficina,Alquiler,Ciudad de México,257,2203004 ,11/15/18,Pedro,Vendida,548
2049,5/18/17,Industrial,Alquiler,Monterrey,167,853370 ,9/22/18,María,Vendida,492
2050,5/18/17,Oficina,Alquiler,Ciudad de México,176,1214576 ,10/8/18,Luisa,Vendida,508
2051,5/18/17,Departamento,Alquiler,Ciudad de México,149,1099024 ,10/1/18,Luisa,Vendida,501
2052,5/19/18,Industrial,Alquiler,Cancún,49,248283 ,4/14/19,María,Vendida,330
2054,5/20/17,Oficina,Alquiler,Monterrey,156,1294176 ,10/5/18,Carmen,Vendida,503
2055,5/20/17,Oficina,Alquiler,Tijuana,225,1752975 ,9/22/18,Jesús,Vendida,490
2059,5/21/18,Industrial,Alquiler,Ciudad de México,277,2268076 ,1/25/19,María,Vendida,249
2063,5/22/17,Local,Alquiler,Tijuana,232,1699168 ,8/27/18,Carmen,Vendida,462
2065,5/23/18,Casa,Alquiler,Cancún,202,1112010 ,1/29/19,Pedro,Vendida,251
2066,5/24/18,Estacionamiento,Alquiler,Ciudad de México,125,822625 ,1/31/19,Joaquín,Vendida,252
2068,5/25/18,Casa,Alquiler,Cancún,195,1927770 ,1/10/19,Jesús,Vendida,230
2070,5/26/17,Departamento,Alquiler,Tijuana,43,379905 ,12/26/18,Jesús,Vendida,579
2071,5/26/17,Industrial,Alquiler,Monterrey,278,2336590 ,12/26/18,Luisa,Vendida,579
2072,5/27/18,Departamento,Alquiler,Tijuana,207,1381104 ,4/30/19,María,Vendida,338
2073,5/27/18,Local,Alquiler,Ciudad de México,80,786320 ,1/5/19,Jesús,Vendida,223
2074,5/27/17,Departamento,Alquiler,Monterrey,233,1682260 ,8/25/18,,En Proceso,455
2075,5/28/17,Oficina,Alquiler,Cancún,106,795318 ,9/11/18,Joaquín,Vendida,471
2076,5/28/18,Estacionamiento,Alquiler,Ciudad de México,194,1466058 ,1/29/19,Carmen,Vendida,246
2077,5/28/18,Departamento,Alquiler,Monterrey,253,1162788 ,1/22/19,Luisa,Vendida,239
2079,5/29/18,Local,Alquiler,Cancún,40,328720 ,3/20/19,Luisa,Vendida,295
2085,5/31/17,Casa,Alquiler,Ciudad de México,86,419250 ,11/26/18,María,Vendida,544
2089,6/1/18,Casa,Alquiler,Cancún,167,685368 ,1/13/19,Carmen,Vendida,226
2091,6/2/18,Casa,Alquiler,Tijuana,209,2017268 ,1/26/19,Luisa,Vendida,238
2092,6/2/17,Estacionamiento,Alquiler,Monterrey,189,1342278 ,12/16/18,Carmen,Vendida,562
2097,6/3/17,Oficina,Alquiler,Cancún,91,696696 ,9/1/18,,En Proceso,455
2102,6/5/17,Estacionamiento,Alquiler,Cancún,211,1126951 ,12/8/18,Joaquín,Vendida,551
2104,6/5/18,Estacionamiento,Alquiler,Tijuana,173,1251828 ,3/4/19,Joaquín,Vendida,272
2106,6/6/18,Departamento,Alquiler,Ciudad de México,264,1344024 ,3/22/19,María,Vendida,289
2107,6/6/18,Local,Alquiler,Cancún,170,1397060 ,4/30/19,Pedro,Vendida,328
2108,6/6/17,Terreno,Alquiler,Ciudad de México,217,1363411 ,12/18/18,Carmen,Vendida,560
2111,6/6/17,Estacionamiento,Alquiler,Cancún,81,405324 ,9/4/18,,En Proceso,455
2114,6/7/17,Industrial,Alquiler,Monterrey,169,1447316 ,9/5/18,,En Proceso,455
2115,6/7/17,Local,Alquiler,Ciudad de México,201,1342278 ,12/3/18,Luisa,Vendida,544
2116,6/7/18,Industrial,Alquiler,Cancún,270,2632500 ,4/18/19,Carmen,Vendida,315
2118,6/8/18,Terreno,Alquiler,Monterrey,71,378359 ,1/11/19,Pedro,Vendida,217
2119,6/8/17,Terreno,Alquiler,Cancún,255,2380170 ,9/30/18,Pedro,Vendida,479
2120,6/9/18,Terreno,Alquiler,Ciudad de México,267,2211294 ,5/6/19,Joaquín,Vendida,331
2121,6/10/17,Industrial,Alquiler,Cancún,298,2693026 ,9/8/18,,En Proceso,455
2124,6/10/17,Industrial,Alquiler,Cancún,119,1149897 ,10/27/18,Luisa,Vendida,504
2128,6/11/18,Local,Alquiler,Cancún,133,936187 ,2/10/19,Pedro,Vendida,244
2129,6/11/17,Departamento,Alquiler,Tijuana,126,1102500 ,10/13/18,Pedro,Vendida,489
2130,6/11/17,Local,Alquiler,Ciudad de México,275,1443750 ,9/9/18,,En Proceso,455
2132,6/11/17,Casa,Alquiler,Monterrey,231,2069529 ,12/24/18,Jesús,Vendida,561
2137,6/15/17,Local,Alquiler,Monterrey,161,1027180 ,10/17/18,María,Vendida,489
2140,6/16/18,Industrial,Alquiler,Cancún,164,1166860 ,5/7/19,Joaquín,Vendida,325
2142,6/16/17,Estacionamiento,Alquiler,Ciudad de México,83,797215 ,10/11/18,Pedro,Vendida,482
